stationId,wdId,altName,region,lat,long,yFounded,yRenewed,Bibliographie,year,person,choir
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1843,1842.0,Luttringshauser_XX,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1843,1842.0,Luttringshauser_XY,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1843,1842.0,Meyer_H_XX,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1843,1842.0,Meyer_H_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1844,1843.0,Schopmann_HB,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1844,1843.0,Schopmann_HMA,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1844,1843.0,Stolz_JWA,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1844,1843.0,Stolz_MSC,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1840,1839.0,Hofmann_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1840,1839.0,Hofmann_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1840,1839.0,Halter_XX,W
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1841,1840.0,Lemmerz_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1841,1840.0,Lemmerz_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1841,1840.0,Hofmann_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1841,1840.0,Hofmann_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1841,1840.0,Halter_XX,W
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1829,1828.0,Fritsch_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1829,1828.0,Fritsch_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1829,1828.0,Hornig_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1829,1828.0,Hornig_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1829,1828.0,Halter_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1829,1828.0,Halter_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1829,1828.0,Nauhaus_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1829,1828.0,Nauhaus_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1839,1838.0,Halter_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1839,1838.0,Halter_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1839,1838.0,Stolz_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1839,1838.0,Stolz_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1830,1829.0,Fritsch_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1830,1829.0,Fritsch_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1830,1829.0,Hornig_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1830,1829.0,Hornig_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1830,1829.0,Halter_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1830,1829.0,Halter_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1831,1830.0,Fritsch_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1831,1830.0,Fritsch_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1831,1830.0,Lemmerz_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1831,1830.0,Lemmerz_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1831,1830.0,Hornig_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1831,1830.0,Hornig_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1832,1831.0,Fritsch_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1832,1831.0,Fritsch_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1832,1831.0,Lemmerz_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1832,1831.0,Lemmerz_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1832,1831.0,Hornig_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1832,1831.0,Hornig_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1835,1834.0,Genth_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1835,1834.0,Genth_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1835,1834.0,Halter_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1835,1834.0,Halter_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1835,1834.0,Hornig_XX,W
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1836,1835.0,Genth_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1836,1835.0,Genth_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1836,1835.0,Halter_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1836,1835.0,Halter_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1836,1835.0,Stolz_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1836,1835.0,Stolz_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1836,1835.0,Hornig_XX,W
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1837,1836.0,Genth_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1837,1836.0,Genth_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1837,1836.0,Halter_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1837,1836.0,Halter_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1837,1836.0,Stolz_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1837,1836.0,Stolz_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1838,1837.0,Genth_XX,V
